Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,13.248773528708725,13.535233223707507,13.105542998235547,13.320388793945312,84409,0.0,0.0
2002-07-02 00:00:00+05:30,13.320388500972143,13.606848189670433,13.248773237310685,13.356195449829102,34616,0.0,0.0
2002-07-03 00:00:00+05:30,13.356193926239488,13.606846637487953,12.640044103213805,12.854889869689941,89445,0.0,0.0
2002-07-04 00:00:00+05:30,13.06973397731781,13.141349231204913,12.819081271686628,12.89069652557373,58765,0.0,0.0
2002-07-05 00:00:00+05:30,12.783275233928142,13.033927957328194,12.640044716000268,12.962312698364258,30847,0.0,0.0
2002-07-08 00:00:00+05:30,13.069736743206702,13.499426991515357,13.069736743206702,13.284581184387207,60407,0.0,0.0
2002-07-09 00:00:00+05:30,13.320389501882389,13.499426991515357,13.105543694754239,13.284581184387207,50930,0.0,0.0
2002-07-10 00:00:00+05:30,13.535231695938432,13.535231695938432,13.033927627761404,13.069734573364258,42355,0.0,0.0
2002-07-11 00:00:00+05:30,12.89069652557373,13.177156175174787,12.819081271686628,12.89069652557373,26325,0.0,0.0
2002-07-12 00:00:00+05:30,12.890695953168052,12.890695953168052,12.53262106558005,12.640043258666992,32957,0.0,0.0
2002-07-15 00:00:00+05:30,12.42519958000447,12.747466177615687,12.21035381564962,12.28196907043457,34568,0.0,0.0
2002-07-16 00:00:00+05:30,12.174545615512455,12.568427427282495,12.174545615512455,12.389389991760254,31833,0.0,0.0
2002-07-17 00:00:00+05:30,12.4610065608242,12.4610065608242,12.174546906794971,12.21035385131836,22651,0.0,0.0
2002-07-18 00:00:00+05:30,12.317779989643821,12.35358694164634,12.031318909833022,12.067127227783203,11050,0.0,0.0
2002-07-19 00:00:00+05:30,12.03131762450507,12.28197035958799,11.959703728150677,12.174548149108887,11950,0.0,0.0
2002-07-22 00:00:00+05:30,11.744856871071848,11.995509583315684,11.56581941460445,11.67324161529541,31590,0.0,0.0
2002-07-23 00:00:00+05:30,11.601629008792615,11.78066648506443,11.458398481396147,11.565820693969727,39520,0.0,0.0
2002-07-24 00:00:00+05:30,11.315168028573964,11.637435331940651,11.315168028573964,11.45839786529541,24985,0.0,0.0
2002-07-25 00:00:00+05:30,11.888087638854106,11.888087638854106,11.530012718201558,11.709050178527832,24071,0.0,0.0
2002-07-26 00:00:00+05:30,11.74485590851528,11.74485590851528,11.315166457993193,11.350974082946777,64231,0.0,0.0
2002-07-29 00:00:00+05:30,11.350976011775545,11.38678295984003,11.10032327748162,11.315168380737305,52025,0.0,0.0
2002-07-30 00:00:00+05:30,12.174547731876373,12.174547731876373,11.243552768726374,11.45839786529541,31304,0.0,0.0
2002-07-31 00:00:00+05:30,11.422590276231082,11.816472840854306,11.171938231815384,11.3867826461792,27554,0.0,0.0
2002-08-01 00:00:00+05:30,11.816472756842554,11.816472756842554,11.458397824817022,11.530013084411621,23971,0.0,0.0
2002-08-02 00:00:00+05:30,11.45839786529541,11.60162838499059,11.38678260544782,11.45839786529541,33639,0.0,0.0
2002-08-05 00:00:00+05:30,11.60162863129742,11.78066610174369,11.565820317639666,11.744857788085938,41042,0.0,0.0
2002-08-06 00:00:00+05:30,11.888087638854106,11.888087638854106,11.637434921207838,11.709050178527832,8592,0.0,0.0
2002-08-07 00:00:00+05:30,11.995506889760355,11.995506889760355,11.744854233799828,11.780662536621094,24862,0.0,0.0
2002-08-08 00:00:00+05:30,11.780665810018986,11.92389496326072,11.49420477164059,11.530013084411621,24957,0.0,0.0
2002-08-09 00:00:00+05:30,11.601627437053246,11.601627437053246,11.350974731040564,11.422589302062988,8215,0.0,0.0
2002-08-12 00:00:00+05:30,11.31516863697345,11.673242906543308,11.31516863697345,11.565820693969727,16159,0.0,0.0
2002-08-13 00:00:00+05:30,11.315168028573964,11.530013125143,11.171938191852519,11.45839786529541,7450,0.0,0.0
2002-08-14 00:00:00+05:30,11.494203786693095,11.637434293608758,11.458396842937853,11.601627349853516,15137,0.0,0.0
2002-08-15 00:00:00+05:30,11.601627349853516,11.601627349853516,11.601627349853516,11.601627349853516,0,0.0,0.0
2002-08-16 00:00:00+05:30,11.56581941460445,11.780665181933763,11.56581941460445,11.67324161529541,15068,0.0,0.0
2002-08-19 00:00:00+05:30,11.637434670380888,11.744856871071848,11.601627725466365,11.67324161529541,6417,0.0,0.0
2002-08-20 00:00:00+05:30,11.744855237815669,11.81647048363319,11.458395620492789,11.637433052062988,43801,0.0,0.0
2002-08-21 00:00:00+05:30,11.673242906543308,11.99551091021159,11.530013745094381,11.565820693969727,25113,0.0,0.0
2002-08-22 00:00:00+05:30,11.923894031114674,11.923894031114674,11.350974731040564,11.422589302062988,20192,0.0,0.0
2002-08-23 00:00:00+05:30,11.45839786529541,11.60162838499059,11.136130561928724,11.45839786529541,47754,0.0,0.0
2002-08-26 00:00:00+05:30,11.458397824817022,11.673242237653355,11.458397824817022,11.530013084411621,10811,0.0,0.0
2002-08-27 00:00:00+05:30,11.637435373568634,11.637435373568634,11.3867826461792,11.3867826461792,23259,0.0,0.0
2002-08-28 00:00:00+05:30,11.637435957667961,12.031317859086938,11.530013745094381,11.565820693969727,19546,0.0,0.0
2002-08-29 00:00:00+05:30,11.709049323781384,11.709049323781384,11.45839662443246,11.494203567504883,17870,0.0,0.0
2002-08-30 00:00:00+05:30,11.422590276231082,11.458397906282963,11.350975699101054,11.3867826461792,27692,0.0,0.0
2002-09-02 00:00:00+05:30,11.45839662443246,11.637434071689217,11.422588998386377,11.494203567504883,19826,0.0,0.0
2002-09-03 00:00:00+05:30,11.45839662443246,11.56581881959705,11.45839662443246,11.494203567504883,10655,0.0,0.0
2002-09-04 00:00:00+05:30,11.45839692906104,11.494203873085413,11.386781675064936,11.422589302062988,11565,0.0,0.0
2002-09-05 00:00:00+05:30,11.45839662443246,11.56581881959705,11.45839662443246,11.494203567504883,12808,0.0,0.0
2002-09-06 00:00:00+05:30,11.530013125143,11.56582007209306,11.38678260544782,11.45839786529541,16233,0.0,0.0
2002-09-09 00:00:00+05:30,11.458397824817022,11.60162834400622,11.458397824817022,11.530013084411621,24243,0.0,0.0
