Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2005-07-12 00:00:00+05:30,11.90825928019363,12.649137030538736,10.842117454747488,10.99571418762207,244941515,0.0,0.0
2005-07-13 00:00:00+05:30,11.022820945820634,11.384225433900095,10.381328862675158,10.607206344604492,64111620,0.0,0.0
2005-07-14 00:00:00+05:30,10.842118756192116,10.842118756192116,10.300012473720837,10.34518814086914,16282865,0.0,0.0
2005-07-15 00:00:00+05:30,10.16448636696725,11.646242911991761,10.16448636696725,11.176417350769043,75448030,0.0,0.0
2005-07-18 00:00:00+05:30,11.330013843652765,11.872120115497156,11.293873482973417,11.582996368408203,75684775,0.0,0.0
2005-07-19 00:00:00+05:30,11.745630080095967,11.745630080095967,11.402296174356186,11.555892944335938,25445935,0.0,0.0
2005-07-20 00:00:00+05:30,11.582996122460495,11.71852311837096,11.38422457377178,11.47457504272461,9406670,0.0,0.0
2005-07-21 00:00:00+05:30,11.546857293526847,11.564927906705853,11.248699069307332,11.293874740600586,10164570,0.0,0.0
2005-07-22 00:00:00+05:30,11.348084795520654,11.384225157285035,11.167382125044549,11.212557792663574,5026005,0.0,0.0
2005-07-25 00:00:00+05:30,11.38422608962853,11.38422608962853,11.040892193921495,11.095102310180664,5403485,0.0,0.0
2005-07-26 00:00:00+05:30,11.131241921359177,11.56492713034489,11.0228208345263,11.284838676452637,11647700,0.0,0.0
2005-07-27 00:00:00+05:30,11.438435438584179,11.655277612383356,11.266768933073381,11.483611106872559,12481020,0.0,0.0
2005-07-28 00:00:00+05:30,11.483611106872559,11.483611106872559,11.483611106872559,11.483611106872559,0,0.0,0.0
2005-07-29 00:00:00+05:30,11.48361109980668,11.610102798605473,11.203522645914427,11.284838676452637,6186465,0.0,0.0
2005-08-01 00:00:00+05:30,11.393259885758193,11.619137367834991,11.33904977258612,11.438435554504395,17954690,0.0,0.0
2005-08-02 00:00:00+05:30,11.564928185901802,13.426158305559479,11.564928185901802,12.938262939453125,154283555,0.0,0.0
2005-08-03 00:00:00+05:30,13.100894424481197,13.164139845973473,12.314840862410835,12.56782341003418,56966635,0.0,0.0
