Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-09-24 00:00:00+05:30,9.141406338108862,9.329060053573748,8.685677201076183,8.76609992980957,8206697,0.0,0.0
2002-09-25 00:00:00+05:30,8.71248323791044,8.71248323791044,8.471214573585184,8.605252265930176,1959835,0.0,0.0
2002-09-26 00:00:00+05:30,8.685679231617318,8.685679231617318,8.122717953613376,8.203141212463379,1270365,0.0,0.0
2002-09-27 00:00:00+05:30,8.31036885636497,8.363984343835334,8.122715161533883,8.22994613647461,1357003,0.0,0.0
2002-09-30 00:00:00+05:30,8.203139889246888,8.498024101499558,8.122716643369644,8.256754875183105,1475227,0.0,0.0
2002-10-01 00:00:00+05:30,8.256754000008625,8.36398498314567,8.203139019755326,8.310369491577148,339944,0.0,0.0
2002-10-02 00:00:00+05:30,8.310369491577148,8.310369491577148,8.310369491577148,8.310369491577148,0,0.0,0.0
2002-10-03 00:00:00+05:30,8.363984943514682,8.363984943514682,8.25675396088573,8.283561706542969,138613,0.0,0.0
2002-10-04 00:00:00+05:30,8.283562623808853,8.310370372434601,8.229947637872634,8.256754875183105,157713,0.0,0.0
2002-10-07 00:00:00+05:30,8.176330377188307,8.36398406578099,8.176330377188307,8.337176322937012,179434,0.0,0.0
2002-10-08 00:00:00+05:30,8.363984216677888,8.363984216677888,8.122715038044445,8.14952278137207,249002,0.0,0.0
2002-10-09 00:00:00+05:30,8.176333713531493,8.25675646356467,8.042295455932617,8.042295455932617,408547,0.0,0.0
2002-10-10 00:00:00+05:30,8.069099338041367,8.095907078961464,7.961868885676108,8.015483856201172,147908,0.0,0.0
2002-10-11 00:00:00+05:30,8.04229159712127,8.04229159712127,7.908253403835915,8.015483856201172,267590,0.0,0.0
2002-10-14 00:00:00+05:30,8.04229239460852,8.04229239460852,7.9082541880317105,7.935061931610107,173558,0.0,0.0
2002-10-15 00:00:00+05:30,7.935061931610108,7.935061931610108,7.935061931610108,7.935061931610107,0,0.0,0.0
2002-10-16 00:00:00+05:30,7.908255577087403,8.01548605892045,7.881447828800324,7.908255577087402,206333,0.0,0.0
2002-10-17 00:00:00+05:30,7.854640080513245,7.98867831063337,7.827832843541436,7.908255577087402,202202,0.0,0.0
2002-10-18 00:00:00+05:30,7.935061857381426,8.390791448690337,7.881446370726178,8.14952278137207,700416,0.0,0.0
2002-10-21 00:00:00+05:30,8.176333713531493,8.229949221097193,8.042295455932617,8.042295455932617,66861,0.0,0.0
2002-10-22 00:00:00+05:30,8.04229159712127,8.095907078961464,7.988676115281076,8.015483856201172,105096,0.0,0.0
