Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-14 09:15:00+05:30,1424.5999755859375,1424.5999755859375,1418.0999755859375,1420.199951171875,138824,0.0,0.0
2025-07-14 09:30:00+05:30,1420.0999755859375,1420.9000244140625,1419.0,1419.5999755859375,232240,0.0,0.0
2025-07-14 09:45:00+05:30,1419.5,1422.699951171875,1419.5,1422.5999755859375,129120,0.0,0.0
2025-07-14 10:00:00+05:30,1422.5999755859375,1422.9000244140625,1419.800048828125,1421.5999755859375,91078,0.0,0.0
2025-07-14 10:15:00+05:30,1421.9000244140625,1423.300048828125,1419.199951171875,1419.5,81060,0.0,0.0
2025-07-14 10:30:00+05:30,1419.5999755859375,1419.5999755859375,1417.300048828125,1418.300048828125,108157,0.0,0.0
2025-07-14 10:45:00+05:30,1418.0999755859375,1418.800048828125,1416.5999755859375,1417.199951171875,78977,0.0,0.0
2025-07-14 11:00:00+05:30,1417.199951171875,1418.199951171875,1417.0,1417.9000244140625,98262,0.0,0.0
2025-07-14 11:15:00+05:30,1417.9000244140625,1419.0,1416.199951171875,1417.0999755859375,250870,0.0,0.0
2025-07-14 11:30:00+05:30,1417.0999755859375,1418.0,1416.5999755859375,1418.0,195207,0.0,0.0
2025-07-14 11:45:00+05:30,1418.0,1418.5999755859375,1417.300048828125,1418.0999755859375,287035,0.0,0.0
2025-07-14 12:00:00+05:30,1418.199951171875,1420.0,1417.9000244140625,1418.300048828125,181406,0.0,0.0
2025-07-14 12:15:00+05:30,1418.300048828125,1419.9000244140625,1418.0999755859375,1419.300048828125,115709,0.0,0.0
2025-07-14 12:30:00+05:30,1419.5999755859375,1421.0,1419.300048828125,1420.199951171875,78302,0.0,0.0
2025-07-14 12:45:00+05:30,1420.0999755859375,1421.0,1419.0,1420.699951171875,83218,0.0,0.0
2025-07-14 13:00:00+05:30,1420.9000244140625,1421.4000244140625,1417.699951171875,1419.5999755859375,166627,0.0,0.0
2025-07-14 13:15:00+05:30,1419.5999755859375,1423.300048828125,1419.4000244140625,1423.300048828125,89100,0.0,0.0
