Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-07-11 00:00:00+05:30,266.6549303602048,285.3505814555341,264.3707475491679,281.6759948730469,28572624,0.0,0.0
2017-07-12 00:00:00+05:30,286.24442353574943,319.14179999106057,285.52439942345507,312.6119689941406,35549156,0.0,0.0
2017-07-13 00:00:00+05:30,323.75981918440465,347.0735116120949,312.8850523984677,343.2003173828125,43750394,0.0,0.0
2017-07-14 00:00:00+05:30,346.5024384331784,360.25727068062866,278.6221168622429,297.34259033203125,67296768,0.0,0.0
2017-07-17 00:00:00+05:30,292.9728325453678,304.7414083210521,279.24282242242464,296.0018615722656,23021580,0.0,0.0
2017-07-18 00:00:00+05:30,292.97281360139743,299.4281467824452,288.55338106968725,292.4266052246094,7099796,0.0,0.0
2017-07-19 00:00:00+05:30,293.9411335601077,298.6833147907226,290.0430870776192,291.45831298828125,3583984,0.0,0.0
2017-07-20 00:00:00+05:30,291.9797067001854,297.41708995285956,286.5671455922894,289.2982482910156,6110080,0.0,0.0
2017-07-21 00:00:00+05:30,289.9934411138118,295.4556463402706,288.1065035516997,289.7203369140625,2877876,0.0,0.0
2017-07-24 00:00:00+05:30,291.2348554703381,293.4445718590099,286.02093222662364,291.1852111816406,2979578,0.0,0.0
2017-07-25 00:00:00+05:30,292.9480371036874,303.8972709513912,292.4514729354662,298.9564514160156,6180740,0.0,0.0
2017-07-26 00:00:00+05:30,299.08060094587694,301.4144586643251,293.96599592962184,295.4556884765625,2126020,0.0,0.0
2017-07-27 00:00:00+05:30,296.8957212418651,297.16882546631746,288.0072107189425,288.92584228515625,1698416,0.0,0.0
2017-07-28 00:00:00+05:30,287.01404337530533,297.317748219661,283.04153066422845,292.22796630859375,4663896,0.0,0.0
2017-07-31 00:00:00+05:30,292.97279512297456,295.4556154206269,287.0885231406846,293.2707214355469,2100158,0.0,0.0
2017-08-01 00:00:00+05:30,293.9659490721594,294.2142311237406,289.49687214369754,290.9369201660156,844314,0.0,0.0
2017-08-02 00:00:00+05:30,289.09965458506866,292.923204606847,288.0072073920076,289.0003356933594,930916,0.0,0.0
2017-08-03 00:00:00+05:30,289.0003430427135,290.7383176142762,272.1668057835719,277.3310852050781,1480784,0.0,0.0
