Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,2.4176116898332793,2.407309268099243,2.3839573860168457,2.3839573860168457,66632,0.0,0.0
1996-01-02 00:00:00+05:30,2.3839571881920985,2.445084183672575,2.3523634226906918,2.423792839050293,125425,0.0,0.0
1996-01-03 00:00:00+05:30,2.390138400735681,2.3970062523019733,2.369533562374218,2.375027894973755,94069,0.0,0.0
1996-01-04 00:00:00+05:30,2.375027696792948,2.3592309463308165,2.3351920558258397,2.3386266231536865,121506,0.0,0.0
1996-01-05 00:00:00+05:30,2.338626920146479,2.335192352382461,2.2802467134014988,2.2871153354644775,121506,0.0,0.0
1996-01-08 00:00:00+05:30,2.2871160307121565,2.266511185189781,2.221867438802169,2.2239279747009277,78391,0.0,0.0
1996-01-09 00:00:00+05:30,2.223928186350789,2.2390386988022093,2.1978287471029265,2.225302219390869,125425,0.0,0.0
1996-01-10 00:00:00+05:30,2.2253019891525248,2.2527746884001436,2.1978285197070937,2.208817958831787,152862,0.0,0.0
1996-01-11 00:00:00+05:30,2.2088184256943517,2.2115659786057096,2.1737908486980904,2.1840927600860596,411553,0.0,0.0
1996-01-12 00:00:00+05:30,2.1840920509869606,2.1978282706881225,2.1785974604134655,2.1799709796905518,109747,0.0,0.0
1996-01-15 00:00:00+05:30,2.142882770922895,2.204009767070936,2.142882770922895,2.1985151767730713,403714,0.0,0.0
1996-01-16 00:00:00+05:30,2.1985147955925566,2.22186667194343,2.197827779375017,2.207443952560425,215575,0.0,0.0
1996-01-17 00:00:00+05:30,2.197827754938532,2.300851432381969,2.197827754938532,2.25346040725708,1403201,0.0,0.0
1996-01-18 00:00:00+05:30,2.2534605767267206,2.2665105481735526,2.2122514107292623,2.2273619174957275,431151,0.0,0.0
1996-01-19 00:00:00+05:30,2.2273626594609466,2.2321699777655613,2.22530212345492,2.2259886264801025,623209,0.0,0.0
1996-01-22 00:00:00+05:30,2.225987884972593,2.2294221960828264,2.2253013821760943,2.2273619174957275,470346,0.0,0.0
