Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,6.539711299527258,6.635081669738705,6.505650174596631,6.5192742347717285,825970,0.0,0.0
2002-07-02 00:00:00+05:30,6.539711820565859,6.587397009470806,6.437528437632721,6.4715895652771,653405,0.0,0.0
2002-07-03 00:00:00+05:30,6.444340534640846,6.519274492723643,6.444340534640846,6.4784016609191895,305880,0.0,0.0
2002-07-04 00:00:00+05:30,6.512461559267366,6.74407574503276,6.485212793314859,6.621456623077393,2413155,0.0,0.0
2002-07-05 00:00:00+05:30,6.744074808727239,6.778135923854495,6.539709417287175,6.710014343261719,3460955,0.0,0.0
2002-07-08 00:00:00+05:30,6.744075681436519,6.839446686201862,6.675954092028547,6.716826915740967,2791970,0.0,0.0
2002-07-09 00:00:00+05:30,6.744075578031344,6.757700285501126,6.607831751642573,6.655517578125,716330,0.0,0.0
2002-07-10 00:00:00+05:30,6.64870687069807,6.730453186772804,6.573772260383086,6.696392059326172,1163015,0.0,0.0
2002-07-11 00:00:00+05:30,6.607831716901832,6.7440755425743,6.335344065556898,6.376216888427734,1434245,0.0,0.0
2002-07-12 00:00:00+05:30,6.437528179452788,6.5397115582878165,6.4170917635505615,6.4784016609191895,673410,0.0,0.0
2002-07-15 00:00:00+05:30,7.64328613152085,7.64328613152085,6.376216921950759,6.655517578125,1958485,0.0,0.0
2002-07-16 00:00:00+05:30,6.539711820565859,6.662330970558862,6.417092020910882,6.4715895652771,1115835,0.0,0.0
2002-07-17 00:00:00+05:30,6.526087018186195,6.526087018186195,6.301284488410455,6.3557820320129395,468885,0.0,0.0
2002-07-18 00:00:00+05:30,6.410279402945504,6.4715893002623215,6.321720734561428,6.389842987060547,271340,0.0,0.0
2002-07-19 00:00:00+05:30,5.858491022093548,6.403466387222537,5.858491022093548,6.3353447914123535,317560,0.0,0.0
2002-07-22 00:00:00+05:30,6.267223307976225,6.267223307976225,6.076481906988703,6.10373067855835,508510,0.0,0.0
2002-07-23 00:00:00+05:30,6.294470986178318,6.294470986178318,6.00835860956459,6.212724685668945,321750,0.0,0.0
2002-07-24 00:00:00+05:30,6.144602583231032,6.267221698983275,6.13097787611312,6.226348876953125,614330,0.0,0.0
2002-07-25 00:00:00+05:30,6.607832129628504,6.607832129628504,6.165039506120607,6.212724685668945,417915,0.0,0.0
2002-07-26 00:00:00+05:30,6.192287091525205,6.26722102361329,6.008357463224825,6.069667339324951,842775,0.0,0.0
2002-07-29 00:00:00+05:30,6.130978948899608,6.25359873576941,5.872115315319974,5.926612854003906,972715,0.0,0.0
2002-07-30 00:00:00+05:30,6.096916940445531,6.117353352072216,5.926611994345589,5.953860759735107,604080,0.0,0.0
2002-07-31 00:00:00+05:30,5.953861348116703,5.953861348116703,5.810805153268962,5.8448662757873535,752895,0.0,0.0
2002-08-01 00:00:00+05:30,5.9266115769181384,6.035606630799392,5.885738756543552,5.994733810424805,776880,0.0,0.0
2002-08-02 00:00:00+05:30,6.893945949283338,6.893945949283338,5.586003568031117,6.2331624031066895,978845,0.0,0.0
2002-08-05 00:00:00+05:30,6.40346748220272,6.423904549136165,6.158228525959302,6.34896993637085,1663065,0.0,0.0
2002-08-06 00:00:00+05:30,6.267221998830004,6.280846706599772,6.171851643088926,6.205912113189697,1362320,0.0,0.0
2002-08-07 00:00:00+05:30,6.3762181671348355,6.3762181671348355,6.069669335480054,6.096918106079102,676635,0.0,0.0
2002-08-08 00:00:00+05:30,6.056045490726959,6.158228221697642,6.035608424803255,6.10373067855835,920445,0.0,0.0
2002-08-09 00:00:00+05:30,6.144603761257339,6.144603761257339,6.0083592626049755,6.042420387268066,344730,0.0,0.0
2002-08-12 00:00:00+05:30,5.075086565058414,6.178662385875522,5.075086565058414,6.069667339324951,656355,0.0,0.0
2002-08-13 00:00:00+05:30,6.158226324366427,6.158226324366427,6.0356065652508235,6.05604362487793,629060,0.0,0.0
2002-08-14 00:00:00+05:30,6.062856340154919,6.137790938635387,5.974298332306514,6.130978584289551,863860,0.0,0.0
2002-08-15 00:00:00+05:30,6.130978584289551,6.130978584289551,6.130978584289551,6.130978584289551,0,0.0,0.0
2002-08-16 00:00:00+05:30,6.076480637686025,6.239973232952293,6.069668283801142,6.205912113189697,772460,0.0,0.0
2002-08-19 00:00:00+05:30,6.294471740722657,6.308096450605059,6.2467865554580975,6.294471740722656,1502830,0.0,0.0
2002-08-20 00:00:00+05:30,6.267222510886494,6.403466351406703,6.267222510886494,6.383029937744141,1094565,0.0,0.0
2002-08-21 00:00:00+05:30,6.437527639272275,6.437527639272275,6.2740350264494245,6.314908504486084,755185,0.0,0.0
2002-08-22 00:00:00+05:30,6.30128465928811,6.30128465928811,6.185477213576884,6.2331624031066895,377410,0.0,0.0
2002-08-23 00:00:00+05:30,6.199099858750325,6.396653556244825,6.199099858750325,6.3694047927856445,1216535,0.0,0.0
2002-08-26 00:00:00+05:30,6.3353445731780225,6.389842107813639,6.301283451615298,6.3285322189331055,397415,0.0,0.0
2002-08-27 00:00:00+05:30,6.2808474591756385,6.301283873617173,6.233161625929523,6.253598690032959,341990,0.0,0.0
2002-08-28 00:00:00+05:30,6.178664293920218,6.267222959005951,6.15822787879641,6.1718525886535645,306935,0.0,0.0
2002-08-29 00:00:00+05:30,6.267222779881181,6.267222779881181,6.137791288247139,6.1514153480529785,181690,0.0,0.0
2002-08-30 00:00:00+05:30,6.4034672602132945,6.4034672602132945,6.103730768528991,6.21953821182251,642855,0.0,0.0
2002-09-02 00:00:00+05:30,6.348968872311366,6.348968872311366,6.158227493867242,6.199100971221924,725025,0.0,0.0
2002-09-03 00:00:00+05:30,6.199101261766887,6.199101261766887,6.076481473617671,6.0901055335998535,340035,0.0,0.0
2002-09-04 00:00:00+05:30,6.035606224862468,6.1037284537874354,6.021982168874508,6.069667339324951,196310,0.0,0.0
2002-09-05 00:00:00+05:30,6.062857062594371,6.110542899035521,6.028796586130337,6.035608291625977,118600,0.0,0.0
2002-09-06 00:00:00+05:30,6.049231472659494,6.090104293948221,5.994733944500003,6.008358001708984,301385,0.0,0.0
2002-09-09 00:00:00+05:30,5.994735102189775,6.008359162029805,5.926612854003906,5.926612854003906,404010,0.0,0.0
2002-09-10 00:00:00+05:30,5.926612854003906,5.926612854003906,5.926612854003906,5.926612854003906,0,0.0,0.0
2002-09-11 00:00:00+05:30,6.199102146545023,6.212726208471725,5.967487246833028,6.028797149658203,663800,0.0,0.0
2002-09-12 00:00:00+05:30,6.008360082275141,6.117355176336784,5.994736020348438,6.028797149658203,290880,0.0,0.0
2002-09-13 00:00:00+05:30,6.008358929046788,6.199100956706156,6.008358929046788,6.110542297363281,1437160,0.0,0.0
2002-09-16 00:00:00+05:30,6.130978076635461,6.280846611525192,6.096916957388458,6.17866325378418,2434590,0.0,0.0
2002-09-17 00:00:00+05:30,6.069668253419038,6.165039258344553,6.069668253419038,6.0832929611206055,312800,0.0,0.0
2002-09-18 00:00:00+05:30,6.124165372056411,6.124165372056411,6.00835796304723,6.021982669830322,259615,0.0,0.0
2002-09-19 00:00:00+05:30,6.021982669830323,6.028795023221869,5.967485142021506,6.021982669830322,396250,0.0,0.0
2002-09-20 00:00:00+05:30,5.947050050864557,6.0628574982166,5.912989571953244,6.049233436584473,424995,0.0,0.0
2002-09-23 00:00:00+05:30,6.062856197357178,6.1309784398873335,6.042419784462872,6.062856197357178,2637360,0.0,0.0
2002-09-24 00:00:00+05:30,6.062857103547955,6.062857103547955,5.960674374141734,5.9879231452941895,245460,0.0,0.0
2002-09-25 00:00:00+05:30,5.960672826984876,6.042419119224112,5.790367889071022,6.008358001708984,312685,0.0,0.0
2002-09-26 00:00:00+05:30,6.042421037845978,6.042421037845978,5.960674719650213,5.974299430847168,82850,0.0,0.0
2002-09-27 00:00:00+05:30,5.99473516473883,6.096917888421902,5.96748639511255,6.0901055335998535,474405,0.0,0.0
2002-09-30 00:00:00+05:30,6.117353731516562,6.117353731516562,6.008358663197794,6.062856197357178,783145,0.0,0.0
2002-10-01 00:00:00+05:30,6.0901062711428455,6.0901062711428455,5.994735890731981,6.049233436584473,398550,0.0,0.0
2002-10-02 00:00:00+05:30,6.049233436584473,6.049233436584473,6.049233436584473,6.049233436584473,0,0.0,0.0
2002-10-03 00:00:00+05:30,5.981109929569812,6.042419818257482,5.981109929569812,6.015171051025391,299810,0.0,0.0
2002-10-04 00:00:00+05:30,6.05604359328955,6.05604359328955,5.953860244672283,5.967484951019287,473405,0.0,0.0
2002-10-07 00:00:00+05:30,5.994733714051541,6.021982477083794,5.9402361879870345,5.967484951019287,221700,0.0,0.0
2002-10-08 00:00:00+05:30,5.994733616794119,5.994733616794119,5.858489803843246,5.9402360916137695,219625,0.0,0.0
2002-10-09 00:00:00+05:30,5.994735179500606,5.994735179500606,5.79718143680813,5.831242561340332,425695,0.0,0.0
2002-10-10 00:00:00+05:30,5.8516797592546945,5.865303821093571,5.803994568325625,5.8108062744140625,91350,0.0,0.0
2002-10-11 00:00:00+05:30,5.449758295120948,5.838053365756535,5.449758295120948,5.545129299163818,605235,0.0,0.0
2002-10-14 00:00:00+05:30,5.58600260859189,5.722246447891815,5.551941486351441,5.579190254211426,267625,0.0,0.0
2002-10-15 00:00:00+05:30,5.579190254211427,5.579190254211427,5.579190254211427,5.579190254211426,0,0.0,0.0
2002-10-16 00:00:00+05:30,5.64731190628289,5.722245847621726,5.586002022613933,5.6541242599487305,241865,0.0,0.0
2002-10-17 00:00:00+05:30,5.640499935976214,5.667748702829748,5.599627110526837,5.626875877380371,210230,0.0,0.0
2002-10-18 00:00:00+05:30,5.6268755340628065,5.681373064444767,5.606438472923215,5.640499591827393,106015,0.0,0.0
2002-10-21 00:00:00+05:30,5.654126036466822,5.694998871980443,5.620064907097467,5.674562454223633,150925,0.0,0.0
2002-10-22 00:00:00+05:30,5.654124299253787,5.6677483570183735,5.620063180349609,5.640499591827393,126795,0.0,0.0
2002-10-23 00:00:00+05:30,5.681373357776903,5.681373357776903,5.586002349853516,5.586002349853516,146180,0.0,0.0
2002-10-24 00:00:00+05:30,5.5860029929387744,5.626876472372001,5.511069038583426,5.517881393432617,279080,0.0,0.0
2002-10-25 00:00:00+05:30,5.517882130386717,5.592816094750051,5.497445063109623,5.5110697746276855,203225,0.0,0.0
2002-10-28 00:00:00+05:30,5.545129299163818,5.586002122566609,5.470194706822344,5.545129299163818,305830,0.0,0.0
2002-10-29 00:00:00+05:30,5.708623583592988,5.729060001349799,5.620064907097467,5.674562454223633,484345,0.0,0.0
2002-10-30 00:00:00+05:30,5.715434183348944,5.722245887400334,5.6268755340628065,5.640499591827393,282370,0.0,0.0
2002-10-31 00:00:00+05:30,5.626875712444008,5.688185598482789,5.626875712444008,5.6609368324279785,88315,0.0,0.0
2002-11-01 00:00:00+05:30,5.586002639447614,5.7971810787754,5.586002639447614,5.756307601928711,234700,0.0,0.0
2002-11-04 00:00:00+05:30,5.8584921150051334,5.926613723523517,5.7290599543948,5.8108062744140625,114715,0.0,0.0
2002-11-05 00:00:00+05:30,5.858491897583008,5.878928314413881,5.75630851410469,5.858491897583008,303100,0.0,0.0
2002-11-06 00:00:00+05:30,5.858491897583008,5.858491897583008,5.858491897583008,5.858491897583008,0,0.0,0.0
2002-11-07 00:00:00+05:30,5.926612317926404,5.926612317926404,5.803993191809727,5.851678371429443,245175,0.0,0.0
2002-11-08 00:00:00+05:30,5.94023608420427,5.94023608420427,5.790367565314375,5.80399227142334,255955,0.0,0.0
2002-11-11 00:00:00+05:30,5.838054076728674,5.838054076728674,5.6949978780735515,5.7222466468811035,856440,0.0,0.0
2002-11-12 00:00:00+05:30,5.715434087419331,5.72224579135639,5.606438378823019,5.613250732421875,735295,0.0,0.0
