Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-11-27 00:00:00+05:30,2.351121678716688,2.351121678716688,1.7947999787586286,2.2517786026000977,21000,0.0,0.0
1998-11-30 00:00:00+05:30,2.15243538633762,2.185549745316317,2.0530921514998117,2.125943899154663,132000,0.0,0.0
1998-12-01 00:00:00+05:30,2.1789267022382797,2.2915156718171095,2.132566603312405,2.2451555728912354,123500,0.0,0.0
1998-12-02 00:00:00+05:30,2.225286801164154,2.27826992926686,2.1987953160636544,2.2451555728912354,75500,0.0,0.0
1998-12-03 00:00:00+05:30,2.27826992926686,2.311384285642484,2.231909672439279,2.2451555728912354,102000,0.0,0.0
1998-12-04 00:00:00+05:30,2.212041058613904,2.258401315441485,2.1855495735134047,2.2451555728912354,71000,0.0,0.0
1998-12-07 00:00:00+05:30,2.238532781600952,2.2782700106715494,2.2186640091639416,2.238532781600952,26000,0.0,0.0
1998-12-08 00:00:00+05:30,2.238532874352306,2.2517786179246624,2.1391896396579138,2.145812511444092,32500,0.0,0.0
1998-12-09 00:00:00+05:30,2.1789268703749833,2.2120412293058744,2.1391896396579138,2.145812511444092,15000,0.0,0.0
1998-12-10 00:00:00+05:30,2.1458125960536543,2.16568121219561,2.112698235817061,2.11932110786438,36000,0.0,0.0
1998-12-11 00:00:00+05:30,2.1325669381750885,2.145812682805229,2.066338057122656,2.092829704284668,37500,0.0,0.0
1998-12-14 00:00:00+05:30,2.1590580168925557,2.1590580168925557,2.0928293063351804,2.1060750484466553,18500,0.0,0.0
1998-12-15 00:00:00+05:30,2.1193207914498475,2.1193207914498475,2.0862064361572266,2.0862064361572266,8500,0.0,0.0
1998-12-16 00:00:00+05:30,2.079583725144885,2.0928294682813346,2.053092080970272,2.07296085357666,43000,0.0,0.0
1998-12-17 00:00:00+05:30,2.0067318265602685,2.0663376661168975,2.0067318265602685,2.039846181869507,14000,0.0,0.0
1998-12-18 00:00:00+05:30,2.0266008474948194,2.0663380818609767,1.9802407407343026,1.986863613128662,72500,0.0,0.0
